family;name;age;group;physics;mathematics;rus;literature;geometry;informatics
Смирнова;Алиса;8;1;5;4;2;5;2;3
Смирнова;Анна;12;6;2;3;1;4;1;1
Смирнова;Василиса;7;2;3;3;1;2;3;5
Смирнова;София;16;11;4;3;2;2;5;3
Смирнова;Вероника;8;3;3;2;1;2;1;4
Смирнова;Таисия;11;4;2;5;4;1;5;5
Смирнова;София;17;10;4;2;4;4;3;3
Смирнова;Кристина;5;1;5;4;5;4;2;2
Смирнова;Мирослава;5;1;4;3;3;5;3;3
Смирнова;София;10;5;1;4;1;2;3;1
Смирнова;София;7;1;2;1;5;1;2;5
Смирнова;Арина;7;2;3;2;2;1;5;3
Смирнова;Мария;16;9;5;2;3;4;3;1
Смирнова;Варвара;10;5;1;3;2;1;4;5
Смирнова;Алиса;9;4;1;4;1;4;1;2
Смирнова;Мия;13;7;1;1;5;1;2;2
Смирнова;Анастасия;10;3;2;4;4;3;1;1
Смирнова;Евгения;9;4;2;4;4;1;5;2
Смирнова;Татьяна;9;3;3;4;2;2;5;3
Смирнова;Александра;8;1;2;3;5;4;4;2
Смирнова;Дарья;11;5;2;3;3;3;3;3
Смирнова;Полина;7;1;4;1;2;1;3;3
Смирнова;Алина;8;3;2;1;3;4;4;3
Смирнова;Диана;11;5;1;1;1;4;1;5
Смирнова;Варвара;5;1;5;3;5;2;4;3
Смирнова;Вера;7;1;1;4;2;4;2;5
Смирнова;Ульяна;15;8;3;2;5;4;5;1
Смирнова;Ярослава;11;5;4;2;2;2;2;4
Смирнова;Ксения;15;8;2;3;1;3;2;4
Смирнова;Ирина;5;1;2;4;5;3;4;3
Смирнова;София;9;4;2;1;4;5;4;1
Смирнова;Кира;5;1;2;2;4;3;1;5
Смирнова;Александра;11;4;1;1;1;3;1;2
Смирнова;Виктория;17;11;5;5;5;5;4;2
Смирнова;Варвара;8;3;5;2;3;2;4;3
Смирнова;Анна;11;4;3;2;2;5;1;1
Смирнова;Любовь;13;8;5;1;2;4;1;4
Смирнова;Мария;15;10;3;2;3;3;2;2
Смирнова;Ульяна;13;7;2;1;5;4;2;3
Смирнова;Алиса;6;1;1;3;4;5;4;5
Смирнова;Екатерина;8;1;2;5;5;5;4;2
Смирнова;Полина;17;12;5;2;3;1;5;1
Смирнова;София;8;3;1;1;5;3;4;2
Смирнова;Ксения;17;11;5;4;1;3;4;3
Смирнова;Александра;10;4;4;1;5;1;1;3
Смирнова;Варвара;17;12;3;3;1;5;3;2
Смирнова;Мила;5;1;2;1;3;4;2;2
Смирнова;Алиса;6;1;4;1;5;4;2;1
Смирнова;Дарья;12;7;2;3;4;3;4;5
Смирнова;Лилия;11;4;5;2;5;4;1;4
Смирнова;Ксения;9;4;5;3;2;2;2;1
Смирнова;Ника;16;10;5;4;1;5;2;5
Смирнова;София;10;4;1;2;2;1;2;3
Смирнова;София;6;1;1;4;5;3;5;1
Смирнова;Анастасия;13;7;2;5;2;3;4;2
Смирнова;София;5;1;1;3;1;4;4;1
Смирнова;Кира;9;2;1;1;5;5;5;1
Смирнова;Мия;10;5;5;1;5;3;5;1
Смирнова;Анна;17;12;2;4;5;3;1;4
Смирнова;Дарья;9;3;4;5;4;2;1;3
Смирнова;Алиса;10;3;5;4;4;1;5;4
Смирнова;Мирослава;14;9;3;5;5;5;4;5
Смирнова;Александра;14;8;1;3;4;1;5;1
Смирнова;Алиса;5;1;5;1;2;3;4;2
Смирнова;Ульяна;15;8;1;1;3;5;2;2
Смирнова;Анна;13;7;3;1;5;4;4;5
Смирнова;Арина;6;1;3;3;5;5;3;4
Смирнова;Елизавета;9;3;4;5;5;4;1;3
Смирнова;Полина;17;12;3;1;2;4;5;4
Смирнова;Ксения;7;1;1;5;3;5;4;5
Смирнова;Елизавета;7;1;1;2;4;2;2;1
Смирнова;Виктория;17;10;4;5;3;3;5;1
Смирнова;Анастасия;13;7;5;4;3;4;1;2
Смирнова;Василиса;7;2;2;2;4;2;3;3
Смирнова;Майя;5;1;2;5;1;3;2;2
Смирнова;Варвара;9;4;3;4;1;1;5;3
Смирнова;Ева;6;1;2;3;5;1;2;3
Смирнова;Ева;7;2;2;1;2;4;1;4
Смирнова;Вероника;15;8;2;5;5;3;1;2
Смирнова;Ева;13;6;1;2;4;4;3;4
Смирнова;Дарья;13;8;3;4;3;5;1;4
Смирнова;Елизавета;11;6;1;2;2;1;2;5
Смирнова;Анна;6;1;5;3;1;1;4;5
Смирнова;Виктория;9;2;1;2;3;5;3;2
Смирнова;Арина;10;3;5;5;4;5;3;3
Смирнова;Мария;13;6;3;5;5;1;2;4
Смирнова;Вера;6;1;4;1;1;5;3;3
Смирнова;Полина;16;9;4;3;5;5;2;3
Смирнова;Алиса;12;7;1;4;2;5;1;3
Смирнова;Александра;9;2;4;3;5;3;5;5
Смирнова;Дарья;10;4;3;3;3;1;2;1
Смирнова;Лилия;17;11;3;5;2;4;1;2
Смирнова;Владислава;16;9;1;1;1;5;4;1
Смирнова;Милена;12;5;2;1;4;4;4;5
Смирнова;Виктория;5;1;2;4;4;4;5;4
Смирнова;Анна;15;9;5;5;2;2;2;2
Смирнова;Полина;9;2;1;1;4;5;4;4
Смирнова;Варвара;12;6;1;3;2;5;3;3
Смирнова;Елена;12;5;2;2;4;3;5;4
Смирнова;Анна;15;9;2;4;1;5;2;2
Смирнова;Анастасия;15;9;3;3;1;3;4;1
Смирнова;Виктория;11;4;5;1;4;2;3;5
Смирнова;Василиса;9;4;5;1;3;5;4;4
Смирнова;Милена;16;11;2;5;1;3;1;1
Смирнова;София;5;1;2;1;3;1;5;1
Смирнова;Анастасия;6;1;4;5;1;2;1;4
Смирнова;Анастасия;13;6;1;3;2;2;1;3
Смирнова;Мария;13;7;2;4;1;2;5;5
Смирнова;Полина;17;12;1;4;1;1;1;1
Смирнова;Майя;9;4;1;5;4;1;4;1
Смирнова;Анастасия;17;12;3;4;5;5;2;2
Смирнова;Екатерина;10;5;4;5;4;3;2;5
Смирнова;Вероника;6;1;5;4;3;5;2;2
Смирнова;Мария;11;4;2;4;1;4;5;5
Смирнова;Александра;12;6;1;1;1;4;2;3
Смирнова;Мария;16;9;4;1;1;4;5;1
Смирнова;Мария;7;2;1;4;3;4;1;5
Смирнова;Дарья;5;1;2;2;4;1;3;3
Смирнова;Ксения;17;12;5;3;5;5;4;5
Смирнова;Валерия;16;11;4;3;1;3;4;1
Смирнова;Александра;5;1;1;2;2;3;3;1
Смирнова;Мария;9;3;5;3;1;4;5;5
Смирнова;Ольга;9;2;5;4;2;2;1;2
Смирнова;Василиса;16;9;1;5;1;2;1;3
Смирнова;Алина;17;10;3;3;5;3;4;4
Смирнова;Варвара;11;5;1;4;4;4;4;5
Смирнова;Алиса;14;9;3;4;3;5;3;3
Смирнова;Ева;9;3;1;4;2;4;3;4
Смирнова;София;10;5;2;3;2;4;1;3
Смирнова;Яна;11;5;2;4;1;2;1;2
Смирнова;Мария;5;1;4;1;5;2;1;5
Смирнова;Анастасия;14;7;2;2;2;4;4;2
Смирнова;Мария;7;2;3;2;5;3;3;4
Смирнова;Дарья;17;12;4;1;3;2;2;1
Смирнова;Вера;16;10;1;5;1;2;4;3
Смирнова;Вероника;13;6;4;5;3;3;1;1
Смирнова;София;12;6;1;1;3;5;4;1
Смирнова;Алиса;8;1;3;4;4;4;5;4
Смирнова;Диана;13;7;4;5;2;1;2;2
Смирнова;Полина;5;1;1;1;2;2;2;3
Смирнова;Ника;10;5;3;4;3;2;4;4
Смирнова;Любовь;17;12;4;1;5;3;2;1
Смирнова;Анна;5;1;5;1;5;3;3;4
Смирнова;Алёна;15;9;3;2;1;5;2;2
Смирнова;Александра;10;3;1;5;5;3;4;1
Смирнова;София;17;10;5;2;1;1;1;1
Смирнова;Анна;14;8;2;3;5;2;3;4
Смирнова;Ульяна;6;1;2;5;3;3;3;3
Смирнова;Алёна;9;2;5;1;1;5;3;2
Смирнова;Кира;11;6;4;5;4;1;3;3
Смирнова;Дарина;9;3;1;2;2;2;2;4
Смирнова;Варвара;5;1;4;3;2;3;3;5
Смирнова;Варвара;5;1;1;4;4;2;5;1
Смирнова;Виктория;8;2;1;4;4;4;3;1
Смирнова;Ульяна;13;6;2;1;5;3;3;2
Смирнова;София;10;5;1;3;2;2;1;5
Смирнова;Варвара;6;1;4;3;2;5;2;5
Смирнова;Полина;6;1;3;4;5;4;4;2
Смирнова;Алиса;6;1;1;1;5;4;5;5
Смирнова;Дарья;9;4;2;1;4;4;2;5
Смирнова;Анастасия;5;1;4;5;2;2;5;1
Смирнова;Екатерина;8;1;2;4;3;2;3;2
Смирнова;Злата;17;12;4;4;5;1;1;3
Смирнова;Анна;13;7;2;2;2;3;4;2
Смирнова;Анна;5;1;5;3;2;3;2;2
Смирнова;Дарья;17;12;3;3;2;3;5;4
Смирнова;Дарья;6;1;4;3;2;3;2;2
Смирнова;Кристина;5;1;5;4;3;5;5;2
Смирнова;Анастасия;17;12;4;5;4;1;1;5
Смирнова;Анна;9;2;3;5;3;1;3;1
Смирнова;Злата;11;4;3;1;5;1;5;4
Смирнова;Валерия;14;7;4;5;5;2;3;4
Смирнова;Дарья;10;3;2;2;2;5;2;3
Смирнова;Арина;14;9;5;3;2;5;4;2
Смирнова;Ева;16;11;4;2;3;4;2;5
Смирнова;Елизавета;11;6;3;1;1;4;1;5
Смирнова;Полина;13;8;5;5;4;3;3;2
Смирнова;Алёна;17;10;4;1;4;1;4;5
Смирнова;Екатерина;6;1;3;2;4;4;2;1
Смирнова;Зоя;8;3;5;1;1;1;2;3
Смирнова;Мирослава;10;3;1;2;4;1;4;1
Смирнова;София;16;11;2;4;4;2;4;5
Смирнова;Наталья;9;4;3;2;3;4;5;4
Смирнова;Алёна;5;1;4;2;1;3;5;1
Смирнова;Полина;17;10;1;1;3;5;5;2
Смирнова;Василиса;5;1;2;5;4;1;2;3
Смирнова;Яна;13;7;4;2;5;5;1;2
Смирнова;Анна;14;8;1;3;1;3;3;2
Смирнова;Александра;9;3;1;4;2;1;4;4
Смирнова;Варвара;6;1;1;5;4;2;1;2
Смирнова;Мария;14;8;2;1;5;4;4;3
Смирнова;Елизавета;15;10;1;4;4;1;2;4
Смирнова;София;16;11;2;1;5;1;5;4
Смирнова;Вера;16;9;3;1;2;5;2;3
Смирнова;Елизавета;8;2;2;5;3;3;1;1
Смирнова;Алина;12;5;4;4;1;3;1;4
Смирнова;Маргарита;7;2;5;3;4;4;4;5
Смирнова;Мирослава;12;5;2;4;2;1;2;5
Смирнова;Ксения;16;9;1;2;2;1;3;2
Смирнова;Мирослава;16;10;5;5;1;5;3;5
Смирнова;Анастасия;6;1;5;1;4;3;3;5
Смирнова;Полина;13;7;4;3;4;2;2;2
Смирнова;Анна;5;1;4;1;5;2;3;1
Смирнова;Елизавета;16;11;4;5;1;5;2;3
Смирнова;Алиса;11;6;5;4;3;2;2;3
Смирнова;Екатерина;13;7;5;3;4;5;4;2
Смирнова;Виктория;10;3;3;1;4;5;5;2
Смирнова;Мария;12;6;3;1;2;5;3;2
Смирнова;София;11;6;2;3;5;3;1;2
Смирнова;Варвара;10;5;4;4;5;2;4;4
Смирнова;Анастасия;15;10;5;5;1;4;2;4
Смирнова;Анастасия;12;6;4;5;4;1;5;2
Смирнова;Арина;5;1;3;1;4;4;4;5
Смирнова;Василиса;6;1;2;1;1;4;5;1
Смирнова;Елизавета;7;1;5;4;2;2;2;5
Смирнова;Вера;17;12;4;5;1;3;1;5
Смирнова;Ульяна;5;1;5;1;4;3;3;3
Смирнова;Александра;9;3;5;3;5;4;1;4
Смирнова;Антонина;16;9;3;4;3;1;4;4
Смирнова;Анна;8;1;1;4;4;4;3;2
Смирнова;Екатерина;7;1;5;1;5;5;2;4
Смирнова;Кристина;10;4;4;4;3;1;4;2
Смирнова;София;10;5;3;2;4;5;5;3
Смирнова;Мила;7;1;2;2;4;2;4;1
Смирнова;Алиса;9;4;1;3;4;4;5;4
Смирнова;Анастасия;10;4;2;1;1;2;4;2
Смирнова;Арина;11;5;5;1;3;1;2;4
Смирнова;Ангелина;13;8;3;3;4;5;4;3
Смирнова;Анна;9;2;4;4;3;4;1;4
Смирнова;Алёна;14;8;5;3;2;5;5;3
Смирнова;Александра;13;6;3;2;5;3;3;2
Смирнова;Мия;7;2;2;2;5;4;5;1
Смирнова;Маргарита;13;7;3;3;3;3;5;4
Смирнова;София;16;9;1;3;1;2;4;3
Смирнова;Виктория;11;6;1;1;4;5;2;4
Смирнова;Анастасия;7;1;5;3;2;5;1;3
Смирнова;Арина;11;5;5;2;1;2;5;4
Смирнова;Анна;10;3;3;1;4;3;3;2
Смирнова;Таисия;8;2;5;1;1;1;1;4
Смирнова;Валерия;7;1;2;5;1;5;1;2
Смирнова;Анна;14;9;3;3;3;1;3;1
Смирнова;Екатерина;13;6;4;2;5;4;2;1
Смирнова;Мария;6;1;2;4;4;1;4;4
Смирнова;Кира;14;9;4;2;3;5;3;3
Смирнова;Дарья;5;1;1;5;5;5;5;2
Смирнова;Виктория;10;5;2;1;1;4;1;4
Смирнова;Анна;5;1;4;4;4;5;1;3
Смирнова;Полина;6;1;2;1;4;5;4;3
Смирнова;Анастасия;6;1;2;2;5;5;5;2
Смирнова;Василиса;16;10;5;5;5;2;3;3
Смирнова;Лилия;10;4;3;4;1;4;1;3
Смирнова;Валерия;13;6;2;4;4;1;1;1
Смирнова;Ольга;12;7;1;3;2;2;3;5
Смирнова;Марина;10;5;5;1;2;1;4;4
Смирнова;Арина;14;9;3;5;3;5;4;5
Смирнова;Марина;10;4;2;3;1;2;4;4
Смирнова;Мия;15;10;3;2;2;5;5;5
Смирнова;Полина;14;9;5;4;5;3;2;1
Смирнова;Елизавета;9;3;4;5;1;1;2;1
Смирнова;Валерия;9;2;5;3;2;5;3;3
Смирнова;Валерия;15;9;5;5;3;3;2;5
Смирнова;Анна;5;1;5;4;1;4;1;1
Смирнова;Вероника;11;6;1;3;5;4;4;2
Смирнова;Ульяна;9;2;4;4;2;1;2;5
Смирнова;Таисия;11;4;4;1;1;2;2;1
Смирнова;Мария;5;1;5;4;3;5;4;2
Смирнова;Алиса;15;10;4;5;2;5;1;1
Смирнова;Виктория;7;1;3;5;1;3;1;4
Смирнова;Мария;14;7;1;2;2;4;2;1
Смирнова;Майя;12;5;5;4;4;4;5;2
Смирнова;Екатерина;6;1;2;5;4;5;2;5
Смирнова;Варвара;17;11;4;1;1;3;2;3
Смирнова;Дарина;14;8;1;5;1;5;1;1
Смирнова;София;8;2;4;4;3;1;1;2
Смирнова;Анна;14;7;4;2;2;1;5;3
Смирнова;Евгения;6;1;2;1;4;4;3;1
Смирнова;Дарья;16;10;4;3;2;2;1;3
Смирнова;Мария;12;7;2;5;2;2;4;4
Смирнова;Виктория;14;9;3;2;4;3;4;1
Смирнова;Вероника;13;6;2;1;2;5;4;1
Смирнова;Екатерина;12;5;3;1;1;2;3;3
Смирнова;Анастасия;7;1;3;3;4;3;2;4
Смирнова;Александра;10;4;2;3;5;2;1;2
Смирнова;Мирослава;14;7;4;3;3;5;5;1
Смирнова;Ева;15;8;2;1;5;1;3;5
Смирнова;Ева;12;5;3;3;3;3;5;1
Смирнова;Виктория;14;9;3;4;3;1;5;2
Смирнова;Милана;17;10;4;2;1;1;3;2
Смирнова;Алиса;5;1;5;2;1;4;2;1
Смирнова;Арина;8;1;3;4;5;5;4;2
Смирнова;Ева;17;11;4;4;4;2;2;5
Смирнова;Злата;17;10;3;2;5;5;2;5
Смирнова;Милана;6;1;1;5;4;2;4;4
Смирнова;Полина;8;3;4;4;5;2;2;2
Смирнова;Алина;8;3;1;1;3;3;3;4
Смирнова;Ольга;9;4;3;4;5;2;2;4
Смирнова;Ирина;16;10;1;2;3;3;5;5
Смирнова;Анна;9;2;2;1;2;2;1;5
Смирнова;Арина;13;8;5;2;4;2;1;4
Смирнова;Василиса;17;10;4;3;4;1;5;4
Смирнова;Таисия;12;5;1;2;3;4;1;1
Смирнова;Алёна;9;3;5;1;2;5;3;2
Смирнова;Анастасия;13;8;5;3;4;5;5;1
Смирнова;Татьяна;15;9;2;2;2;2;3;1
Смирнова;Варвара;9;2;1;5;1;3;3;1
Смирнова;Виктория;17;12;3;5;4;1;4;3
Смирнова;Екатерина;13;6;4;1;2;4;1;3
Смирнова;Валерия;5;1;1;5;5;5;2;5
Смирнова;Милана;8;3;5;5;2;4;1;1
Смирнова;Полина;13;6;5;1;4;1;4;1
Смирнова;Милана;11;4;4;4;3;2;1;5
Смирнова;Алина;14;7;2;5;3;2;2;4
Смирнова;Ульяна;7;1;5;3;5;3;2;2
Смирнова;Полина;17;11;4;1;4;4;2;4
Смирнова;Кира;17;12;3;5;1;4;4;4
Смирнова;Василиса;11;4;2;5;3;1;3;3
Смирнова;Екатерина;5;1;1;2;3;3;2;2
Смирнова;Мария;8;3;4;4;1;3;5;3
Смирнова;Мария;9;4;3;1;1;3;2;1
Смирнова;Анастасия;8;1;3;5;1;3;3;4
Смирнова;Виктория;7;2;3;4;1;1;1;1
Смирнова;Анастасия;16;9;5;4;4;4;5;2
Смирнова;Анастасия;17;12;4;5;3;4;3;5
Смирнова;Дарья;12;7;5;1;1;1;3;2
Смирнова;Ника;10;4;4;2;4;3;2;1
Смирнова;Елизавета;14;8;3;4;5;4;4;4
Смирнова;Кристина;10;5;3;5;2;1;3;1
Смирнова;Анастасия;11;6;2;2;2;5;1;2
Смирнова;Анна;9;4;4;1;5;5;4;4
Смирнова;Виктория;5;1;3;5;1;4;2;1
Смирнова;Дарья;17;10;2;4;3;4;1;3
Смирнова;Вера;10;3;3;1;4;4;4;1
Смирнова;Милана;8;1;1;1;4;3;5;4
Смирнова;Маргарита;17;12;4;3;4;4;2;4
Смирнова;Надежда;13;7;1;1;4;5;4;2
Смирнова;Варвара;14;7;4;3;1;2;1;5
Смирнова;Арина;17;10;2;4;4;5;1;3
Смирнова;Полина;12;6;3;4;4;4;1;1
Смирнова;Евгения;11;6;5;5;1;3;4;4
Смирнова;Мария;7;1;1;5;2;5;1;3
Смирнова;Анна;6;1;2;2;2;2;4;3
Смирнова;Милана;11;4;5;4;2;1;4;2
Смирнова;Алиса;6;1;3;2;5;3;2;4
Смирнова;Варвара;11;6;4;5;5;1;3;3
Смирнова;Кира;13;6;2;4;1;3;1;3
Смирнова;София;7;1;2;4;1;3;4;3
Смирнова;Ксения;17;11;1;4;1;3;5;1
Смирнова;Вероника;5;1;3;5;5;2;5;2
Смирнова;Алиса;15;9;4;5;1;4;5;4
Смирнова;Александра;11;6;5;4;3;5;2;5
Смирнова;Елизавета;5;1;3;4;5;1;2;5
Смирнова;София;6;1;3;3;5;2;1;5
Смирнова;Яна;9;3;1;5;5;5;3;4
Смирнова;Маргарита;8;2;2;2;4;4;2;3
Смирнова;Алиса;8;2;2;1;2;4;2;2
Смирнова;Ксения;6;1;5;1;1;1;3;2
Смирнова;Майя;14;7;2;3;5;4;1;2
Смирнова;Кира;13;6;1;5;5;3;2;4
Смирнова;Вера;17;12;3;1;5;1;3;5
Смирнова;София;12;7;1;5;1;4;3;3
Смирнова;Дарина;15;9;5;4;5;5;4;5
Смирнова;Анна;7;1;4;3;1;4;5;3
Смирнова;Дарья;5;1;3;4;5;2;3;3
Смирнова;Дарья;5;1;5;1;5;2;2;3
Смирнова;Наталья;17;10;1;5;5;5;1;2
Смирнова;Ольга;10;4;2;4;5;3;2;1
Смирнова;Майя;11;5;3;5;5;3;4;1
Смирнова;Кира;5;1;3;4;3;2;1;5
Смирнова;Екатерина;15;10;1;5;3;4;1;4
Смирнова;Алиса;16;9;4;5;4;3;3;4
Смирнова;Анна;5;1;3;5;4;1;5;3
Смирнова;Ксения;7;1;4;4;4;5;5;1
Смирнова;Полина;15;10;4;2;4;5;4;1
Смирнова;Мила;9;4;3;4;3;3;1;2
Смирнова;Анна;13;6;5;1;1;3;4;1
Смирнова;Вероника;16;10;2;2;3;2;5;3
Смирнова;Милана;7;1;2;5;4;2;2;1
Смирнова;Мария;14;9;1;1;1;1;1;2
Смирнова;София;6;1;1;5;4;3;2;4
Смирнова;Александра;16;10;5;5;4;2;4;4
Смирнова;София;7;2;2;2;1;5;3;4
Смирнова;Светлана;17;10;2;5;4;2;3;3
Смирнова;Евгения;5;1;3;1;4;1;1;4
Смирнова;Алиса;13;6;2;2;2;2;1;1
Смирнова;Вера;5;1;2;5;3;4;2;1
Смирнова;Мария;13;8;3;4;5;5;3;3
Смирнова;Арина;5;1;2;4;1;5;1;1
Смирнова;Анна;11;5;4;1;4;5;2;1
Смирнова;Анна;14;8;2;3;5;3;2;4
Смирнова;Алиса;16;11;1;5;3;4;3;4
Смирнова;Мария;12;7;2;3;5;4;5;5
Смирнова;Валерия;15;10;4;5;5;2;3;4
Смирнова;Алиса;5;1;5;2;4;1;3;3
Смирнова;Александра;10;3;3;1;2;5;4;3
Смирнова;Полина;14;9;1;2;4;1;3;3
Смирнова;Валерия;10;4;3;2;5;2;2;2
Смирнова;Татьяна;6;1;2;2;2;4;3;3
Смирнова;Дарья;10;4;3;3;4;1;2;3
Смирнова;Анна;15;10;2;4;3;4;4;2
Смирнова;Мария;16;9;1;5;1;3;1;4
Смирнова;Дарья;9;2;5;4;5;4;2;5
Смирнова;Вера;16;10;5;2;2;2;1;4
Смирнова;Валерия;13;6;2;1;3;2;1;3
Смирнова;Дарья;9;3;1;1;5;4;5;4
Смирнова;Мирослава;8;1;5;3;5;2;2;3
Смирнова;Дарья;12;6;3;1;5;2;4;3
Смирнова;София;16;10;5;4;2;2;1;5
Смирнова;Мария;15;8;3;4;2;1;2;4
Смирнова;Маргарита;8;2;1;2;5;1;4;4
Смирнова;Дарья;6;1;3;3;3;3;4;4
Смирнова;Таисия;6;1;5;5;2;2;1;2
Смирнова;Екатерина;13;6;5;5;3;3;5;1
Смирнова;Майя;9;2;4;1;2;4;3;1
Смирнова;София;15;9;1;5;1;1;1;1
Смирнова;Ксения;14;7;4;5;3;3;1;5
Смирнова;Татьяна;11;4;5;4;3;1;5;3
Смирнова;София;7;2;5;2;3;3;1;1
Смирнова;Мария;11;6;2;4;5;1;3;1
Смирнова;Злата;8;2;1;2;1;2;3;3
Смирнова;Вера;6;1;3;4;2;2;4;1
Смирнова;Екатерина;12;5;2;5;4;1;1;2
Смирнова;Антонина;9;3;2;3;5;3;4;5
Смирнова;Алиса;13;8;5;5;4;1;4;2
Смирнова;Елизавета;17;10;1;1;3;2;5;1
Смирнова;Ева;10;5;4;3;1;1;2;4
Смирнова;Елизавета;14;8;4;2;5;2;3;5
Смирнова;Ника;17;11;2;2;4;4;2;5
Смирнова;Анна;17;12;5;5;1;4;1;1
Смирнова;София;13;7;4;5;5;4;2;4
Смирнова;Алиса;12;5;2;3;3;4;3;2
Смирнова;Мария;11;4;1;5;1;3;1;1
Смирнова;Вера;10;5;4;3;2;1;1;3
Смирнова;Елизавета;17;12;5;2;2;5;5;5
Смирнова;Ксения;10;3;2;3;3;4;3;4
Смирнова;Алёна;17;12;1;5;2;1;1;5
Смирнова;Алёна;11;6;4;1;3;3;5;2
Смирнова;Варвара;7;1;4;5;5;4;2;4
Смирнова;Владислава;5;1;2;2;1;1;2;5
Смирнова;Майя;6;1;2;2;2;4;3;1
Смирнова;Дарья;8;2;1;2;1;4;4;3
